Beauhurst company URL,Beauhurst deal URL,Company name,Deal date,Verified investment amount (converted to GBP),Amount raised (converted to GBP)
https://platform.beauhurst.com/company/bzspjg/,https://platform.beauhurst.com/transaction/fundraising/bcgb/,Eco Market,2012/1/31,150120,200000
https://platform.beauhurst.com/company/ya35z3/,https://platform.beauhurst.com/transaction/fundraising/ivae/,Phase Vision,2012/1/31,1494331,1500000
https://platform.beauhurst.com/company/edzdqi/,https://platform.beauhurst.com/transaction/fundraising/fcue/,Videoplaza,2012/1/31,,7611599.995
https://platform.beauhurst.com/company/vfp8a8/,https://platform.beauhurst.com/transaction/fundraising/jmbf/,StylistPick,2012/2/1,6999995,6942683.002
https://platform.beauhurst.com/company/3t9z5m/,https://platform.beauhurst.com/transaction/fundraising/bf53/,GCI,2012/2/9,,10000000
https://platform.beauhurst.com/company/rsviqr/,https://platform.beauhurst.com/transaction/fundraising/ffr9/,Fits.me,2012/2/6,,
https://platform.beauhurst.com/company/dwqvzu/,https://platform.beauhurst.com/transaction/fundraising/t45i/,JAR Technologies,2012/2/6,100000,100000
https://platform.beauhurst.com/company/fgx2jm/,https://platform.beauhurst.com/transaction/fundraising/jb9i/,PathXL,2012/2/6,362135,362135.1215
https://platform.beauhurst.com/company/ph5cpx/,https://platform.beauhurst.com/transaction/fundraising/beqw/,Applied Graphene Materials,2012/2/6,1472190,1200000
https://platform.beauhurst.com/company/vcrsbz/,https://platform.beauhurst.com/transaction/fundraising/3prw/,MymCart,2012/2/10,475024,475000
https://platform.beauhurst.com/company/ien8w3/,https://platform.beauhurst.com/transaction/fundraising/vn9j/,SecretSales,2012/2/13,6310948,6300000
https://platform.beauhurst.com/company/nriyjn/,https://platform.beauhurst.com/transaction/fundraising/tnqx/,Oxitec,2012/2/13,4795786,8000000
https://platform.beauhurst.com/company/x8gv8i/,https://platform.beauhurst.com/transaction/fundraising/84kh/,Volo Commerce,2012/2/17,1400009,1000000
https://platform.beauhurst.com/company/rr4txn/,https://platform.beauhurst.com/transaction/fundraising/wrjg/,TheySay,2012/2/13,500003,500000
https://platform.beauhurst.com/company/d4a32h/,https://platform.beauhurst.com/transaction/fundraising/qfkg/,Arena Group,2012/2/14,,16300000
https://platform.beauhurst.com/company/j6msad/,https://platform.beauhurst.com/transaction/fundraising/98kp/,Recruitive,2012/2/20,125000,125000
https://platform.beauhurst.com/company/8wufau/,https://platform.beauhurst.com/transaction/fundraising/8nf4/,Amitex,2012/2/20,50000,150000
https://platform.beauhurst.com/company/7vwmik/,https://platform.beauhurst.com/transaction/fundraising/qefr/,Chupamobile,2012/2/22,,
https://platform.beauhurst.com/company/ns98rr/,https://platform.beauhurst.com/transaction/fundraising/xpkn/,Tamar Energy,2012/2/22,30892500,76300000
https://platform.beauhurst.com/company/sitry7/,https://platform.beauhurst.com/transaction/fundraising/9m7y/,Bloxx,2012/2/7,549990,550000
https://platform.beauhurst.com/company/p7qet8/,https://platform.beauhurst.com/transaction/fundraising/zcy5/,Caperfly,2012/2/28,330250,350000
https://platform.beauhurst.com/company/92fnrz/,https://platform.beauhurst.com/transaction/fundraising/xv75/,Astute Labs,2012/2/14,100464,100464
https://platform.beauhurst.com/company/fwzr8a/,https://platform.beauhurst.com/transaction/fundraising/zgzu/,Peckforton Pharmaceuticals,2012/3/2,,1000000
https://platform.beauhurst.com/company/vzhuxg/,https://platform.beauhurst.com/transaction/fundraising/xz4u/,Comply Serve,2012/3/2,,
https://platform.beauhurst.com/company/6rtptj/,https://platform.beauhurst.com/transaction/fundraising/n9d5/,Shield Therapeutics,2012/3/5,4242272,8755543.791
https://platform.beauhurst.com/company/tmdka4/,https://platform.beauhurst.com/transaction/fundraising/s7td/,Biomass CHP,2012/3/7,177856,100000
https://platform.beauhurst.com/company/ynjuia/,https://platform.beauhurst.com/transaction/fundraising/gupd/,Respond,2012/3/6,200436,200435.56
https://platform.beauhurst.com/company/cjrbr5/,https://platform.beauhurst.com/transaction/fundraising/d7iy/,Oxtex,2012/3/7,95028,150000
https://platform.beauhurst.com/company/udqqyv/,https://platform.beauhurst.com/transaction/fundraising/u2pu/,Songkick,2012/3/8,,6324989.991
https://platform.beauhurst.com/company/9av78t/,https://platform.beauhurst.com/transaction/fundraising/k2d2/,Eagle-i Music,2012/3/8,,1000000
https://platform.beauhurst.com/company/wyfzxe/,https://platform.beauhurst.com/transaction/fundraising/pii2/,ISIS Solar,2012/2/22,170004,2500000
https://platform.beauhurst.com/company/x7aj4p/,https://platform.beauhurst.com/transaction/fundraising/ux8m/,Gradwell,2012/3/13,,1150000
https://platform.beauhurst.com/company/rk2ec9/,https://platform.beauhurst.com/transaction/fundraising/kxxg/,Cizzle Biotech,2012/1/30,852068,396000
https://platform.beauhurst.com/company/jbz5nh/,https://platform.beauhurst.com/transaction/fundraising/ps6g/,Sail Powered Energy,2012/3/14,533502,533502
https://platform.beauhurst.com/company/czitkb/,https://platform.beauhurst.com/transaction/fundraising/dd8c/,Diurnal,2012/3/15,335036,335000
https://platform.beauhurst.com/company/byyb4k/,https://platform.beauhurst.com/transaction/fundraising/py8r/,The Test Factory,2012/3/13,184458,435000
https://platform.beauhurst.com/company/6dcw7u/,https://platform.beauhurst.com/transaction/fundraising/gj84/,PeerIndex,2012/3/19,2041867,1888616.999
https://platform.beauhurst.com/company/tgyan9/,https://platform.beauhurst.com/transaction/fundraising/9i36/,myThings,2012/3/20,,9459134.986
https://platform.beauhurst.com/company/wej3gr/,https://platform.beauhurst.com/transaction/fundraising/e2s6/,Parcelgenie,2012/3/16,949807,949806.9
https://platform.beauhurst.com/company/94qiek/,https://platform.beauhurst.com/transaction/fundraising/x632/,Footee,2012/3/6,30000,30000
https://platform.beauhurst.com/company/gc6akd/,https://platform.beauhurst.com/transaction/fundraising/8k3y/,Plumbee,2012/3/22,1710960,1771198.803
https://platform.beauhurst.com/company/zv88dh/,https://platform.beauhurst.com/transaction/fundraising/xuns/,The London Distillery Company,2012/3/26,,250000
https://platform.beauhurst.com/company/kyg7nb/,https://platform.beauhurst.com/transaction/fundraising/wus5/,Isotera,2012/3/23,1595867,1100000
https://platform.beauhurst.com/company/xn2qeg/,https://platform.beauhurst.com/transaction/fundraising/9ye4/,CrowdIPR,2011/10/13,,85872.42018
https://platform.beauhurst.com/company/vm3wcq/,https://platform.beauhurst.com/transaction/fundraising/wjwn/,Hailo,2011/4/15,1850071,1837562.996
https://platform.beauhurst.com/company/vm3wcq/,https://platform.beauhurst.com/transaction/fundraising/8xec/,Hailo,2012/3/29,10788856,10600000
https://platform.beauhurst.com/company/rae5nv/,https://platform.beauhurst.com/transaction/fundraising/7smc/,Funding Circle,2012/4/2,10000084,10000000
https://platform.beauhurst.com/company/s7cdn2/,https://platform.beauhurst.com/transaction/fundraising/wwmm/,Zanto,2012/4/3,100009,100009.35
https://platform.beauhurst.com/company/cvk6ee/,https://platform.beauhurst.com/transaction/fundraising/knan/,Sefaira,2012/4/10,,6811484.418
https://platform.beauhurst.com/company/ar5x4g/,https://platform.beauhurst.com/transaction/fundraising/k4gm/,Zutux,2012/4/12,99999,950000
https://platform.beauhurst.com/company/28bpca/,https://platform.beauhurst.com/transaction/fundraising/u4ug/,Agrivert,2012/3/29,,
https://platform.beauhurst.com/company/m9ntgq/,https://platform.beauhurst.com/transaction/fundraising/hrah/,LyraChem,2012/4/17,,220000
https://platform.beauhurst.com/company/9i3e68/,https://platform.beauhurst.com/transaction/fundraising/sfgc/,blur Group,2012/4/17,1411040,1254753.996
https://platform.beauhurst.com/company/pghn3z/,https://platform.beauhurst.com/transaction/fundraising/kqqu/,TyresOnTheDrive,2012/4/13,253000,340000
https://platform.beauhurst.com/company/mft7sd/,https://platform.beauhurst.com/transaction/fundraising/nmqs/,mySupermarket,2012/4/19,,6234260.013
https://platform.beauhurst.com/company/gr9k3i/,https://platform.beauhurst.com/transaction/fundraising/hvqd/,Struq,2012/4/19,3948596,5299121.011
https://platform.beauhurst.com/company/aepg6h/,https://platform.beauhurst.com/transaction/fundraising/sc5y/,XeraCarb,2012/4/18,100012,100012.5
https://platform.beauhurst.com/company/y8f9cn/,https://platform.beauhurst.com/transaction/fundraising/4zkz/,Albert Medical Devices,2012/4/19,299999,300000
https://platform.beauhurst.com/company/c92w62/,https://platform.beauhurst.com/transaction/fundraising/4r7i/,EcoLogicLiving,2012/4/25,500000,500000
https://platform.beauhurst.com/company/4i99mf/,https://platform.beauhurst.com/transaction/fundraising/f5pw/,Cambridge Healthcare,2012/4/26,1050019,1000000
https://platform.beauhurst.com/company/2gp5sc/,https://platform.beauhurst.com/transaction/fundraising/3jia/,First Active Media,2012/4/26,374909,375000
https://platform.beauhurst.com/company/fqjafb/,https://platform.beauhurst.com/transaction/fundraising/aytx/,Ignis Biomass,2012/5/2,,3100000
https://platform.beauhurst.com/company/x2km6y/,https://platform.beauhurst.com/transaction/fundraising/3wp9/,DataSift,2012/5/2,,4448584.814
https://platform.beauhurst.com/company/bd7p6j/,https://platform.beauhurst.com/transaction/fundraising/jsp7/,Digital Assess,2012/2/15,1200006,1100000
https://platform.beauhurst.com/company/6y8s3t/,https://platform.beauhurst.com/transaction/fundraising/vxii/,Rosslyn Analytics,2012/4/15,1050001,1050000.586
https://platform.beauhurst.com/company/ien8w3/,https://platform.beauhurst.com/transaction/fundraising/i6xq/,SecretSales,2012/5/3,,300000
https://platform.beauhurst.com/company/t5225z/,https://platform.beauhurst.com/transaction/fundraising/iucb/,FreeAgent,2012/5/4,1289983,1289982.75
https://platform.beauhurst.com/company/h3yfqn/,https://platform.beauhurst.com/transaction/fundraising/d42z/,Wear Inns,2012/5/8,1543997,10000000
https://platform.beauhurst.com/company/22w6wx/,https://platform.beauhurst.com/transaction/fundraising/gbet/,Style-Passport,2012/5/8,499999,500000
https://platform.beauhurst.com/company/gkprbp/,https://platform.beauhurst.com/transaction/fundraising/kfmv/,KOJI Drinks,2012/5/9,372278,360000
https://platform.beauhurst.com/company/47uuj9/,https://platform.beauhurst.com/transaction/fundraising/prev/,PlayJam,2011/10/25,,3125300.009
https://platform.beauhurst.com/company/47uuj9/,https://platform.beauhurst.com/transaction/fundraising/nrwq/,PlayJam,2012/5/8,,3600000
https://platform.beauhurst.com/company/fvf4h3/,https://platform.beauhurst.com/transaction/fundraising/uf2q/,Creo Medical,2012/4/26,2752000,3000000
https://platform.beauhurst.com/company/vjwnd4/,https://platform.beauhurst.com/transaction/fundraising/h8mf/,Blipfoto,2012/5/4,99414,99413.9
https://platform.beauhurst.com/company/rcrnzx/,https://platform.beauhurst.com/transaction/fundraising/g828/,Elements,2012/5/8,4510736,4100000
https://platform.beauhurst.com/company/588kzw/,https://platform.beauhurst.com/transaction/fundraising/stsj/,Media Service Provider (MSP),2011/8/15,,300000
https://platform.beauhurst.com/company/588kzw/,https://platform.beauhurst.com/transaction/fundraising/gm3j/,Media Service Provider (MSP),2012/4/12,,
https://platform.beauhurst.com/company/wkhfz2/,https://platform.beauhurst.com/transaction/fundraising/nvvw/,MedicAnimal.com,2012/5/10,10574849,10000000
https://platform.beauhurst.com/company/ayw296/,https://platform.beauhurst.com/transaction/fundraising/zkqw/,Fight My Monster,2012/2/16,1347071,1333090.499
https://platform.beauhurst.com/company/q9jkqf/,https://platform.beauhurst.com/transaction/fundraising/7u5j/,Houseology,2012/5/14,200001,200001.335
https://platform.beauhurst.com/company/6c75bs/,https://platform.beauhurst.com/transaction/fundraising/xi93/,BagThat,2012/5/15,139858,1997007.995
https://platform.beauhurst.com/company/nzse9v/,https://platform.beauhurst.com/transaction/fundraising/xsuq/,Geomerics,2012/5/16,327761,2300000
https://platform.beauhurst.com/company/myqs8i/,https://platform.beauhurst.com/transaction/fundraising/qxbv/,Rapid Rhythm,2012/5/16,500060,50000
https://platform.beauhurst.com/company/k27sv2/,https://platform.beauhurst.com/transaction/fundraising/7wgt/,Autology World,2012/5/16,331027,330000
https://platform.beauhurst.com/company/4mxttx/,https://platform.beauhurst.com/transaction/fundraising/xybb/,Quipper,2012/5/18,2800869,2300000
https://platform.beauhurst.com/company/gurvad/,https://platform.beauhurst.com/transaction/fundraising/wyae/,Serious Parody,2012/5/17,,770000
https://platform.beauhurst.com/company/uqiatw/,https://platform.beauhurst.com/transaction/fundraising/7ja8/,App55,2012/5/21,478751,478751
https://platform.beauhurst.com/company/pb86au/,https://platform.beauhurst.com/transaction/fundraising/85u8/,Housebites.com,2012/5/1,675000,675000.0107
https://platform.beauhurst.com/company/t26m28/,https://platform.beauhurst.com/transaction/fundraising/jw4k/,Smithfield Case,2012/5/22,650000,650000
https://platform.beauhurst.com/company/hngq2t/,https://platform.beauhurst.com/transaction/fundraising/bxzu/,Prosonix,2012/5/21,5000000,5700000
https://platform.beauhurst.com/company/ig45a7/,https://platform.beauhurst.com/transaction/fundraising/v54d/,JFS & Associates,2012/5/23,,50000
https://platform.beauhurst.com/company/dhwkyd/,https://platform.beauhurst.com/transaction/fundraising/v7f4/,ZuvaSyntha,2012/3/15,99950,99950
https://platform.beauhurst.com/company/zkvuty/,https://platform.beauhurst.com/transaction/fundraising/39kn/,Mode Diagnostics,2010/9/16,150002,600000
https://platform.beauhurst.com/company/zkvuty/,https://platform.beauhurst.com/transaction/fundraising/t3hc/,Mode Diagnostics,2012/7/2,1490806,975000
https://platform.beauhurst.com/company/2bk88a/,https://platform.beauhurst.com/transaction/fundraising/iijg/,Glopho,2012/5/27,149820,150000
https://platform.beauhurst.com/company/gpxfy6/,https://platform.beauhurst.com/transaction/fundraising/f2kg/,eWowBooks,2012/5/15,,100000
https://platform.beauhurst.com/company/wu7x85/,https://platform.beauhurst.com/transaction/fundraising/5ccr/,Setgo,2012/6/1,100036,100035.65
https://platform.beauhurst.com/company/yy6iav/,https://platform.beauhurst.com/transaction/fundraising/6tc4/,Mindshapes,2012/5/29,,2556463.997
https://platform.beauhurst.com/company/6fh7a4/,https://platform.beauhurst.com/transaction/fundraising/yg8m/,Brupond Brewery,2012/6/6,64904,35000
https://platform.beauhurst.com/company/5hmqr5/,https://platform.beauhurst.com/transaction/fundraising/5gxg/,Marblar,2012/6/6,375000,371000
https://platform.beauhurst.com/company/mcf54p/,https://platform.beauhurst.com/transaction/fundraising/24pk/,Mint Facility Services,2012/6/14,,650000
https://platform.beauhurst.com/company/2sxnen/,https://platform.beauhurst.com/transaction/fundraising/5ets/,Viewsy,2012/6/14,401595,401595
https://platform.beauhurst.com/company/avrhgi/,https://platform.beauhurst.com/transaction/fundraising/mpps/,Mesuro,2012/6/18,699843,700000
https://platform.beauhurst.com/company/p67bn8/,https://platform.beauhurst.com/transaction/fundraising/2niy/,Helcim Group,2011/3/1,318741,2375000
https://platform.beauhurst.com/company/p67bn8/,https://platform.beauhurst.com/transaction/fundraising/3h2g/,Helcim Group,2011/6/1,1038658,1090000
https://platform.beauhurst.com/company/buztcz/,https://platform.beauhurst.com/transaction/fundraising/fqem/,Rostima,2011/7/1,,200000
https://platform.beauhurst.com/company/6jmid8/,https://platform.beauhurst.com/transaction/fundraising/avwp/,EPI Service,2011/11/1,,650000
https://platform.beauhurst.com/company/7dgxek/,https://platform.beauhurst.com/transaction/fundraising/3mer/,Gingerbread Pre-Schools,2011/5/2,675000,2860000
https://platform.beauhurst.com/company/6jmid8/,https://platform.beauhurst.com/transaction/fundraising/ft2n/,EPI Service,2010/8/2,525000,1875000
https://platform.beauhurst.com/company/buztcz/,https://platform.beauhurst.com/transaction/fundraising/ve3y/,Rostima,2010/8/2,,450000
https://platform.beauhurst.com/company/ia2snw/,https://platform.beauhurst.com/transaction/fundraising/apsy/,Camandale,2010/9/1,685561,3605000
https://platform.beauhurst.com/company/rq964n/,https://platform.beauhurst.com/transaction/fundraising/arvk/,Aconite Technology,2010/7/1,,460000
https://platform.beauhurst.com/company/rq964n/,https://platform.beauhurst.com/transaction/fundraising/tfs6/,Aconite Technology,2011/7/1,,102000
https://platform.beauhurst.com/company/a9fk65/,https://platform.beauhurst.com/transaction/fundraising/f4nu/,onefinestay,2012/6/19,7527047,7638251.979
https://platform.beauhurst.com/company/g9dqdy/,https://platform.beauhurst.com/transaction/fundraising/mj95/,NanoFlex,2012/6/18,145497,145496.52
